timestamp,ticker,action,quantity,price,trader_id
2024-09-24 18:21:08,GOOGL,SELL,311,143.04,T003
2024-10-02 10:14:29,AMZN,SELL,243,185.19,T009
2024-10-29 04:02:06,TSLA,SELL,348,212.62,T020
2024-11-28 05:30:52,V,SELL,446,295.47,T006
2024-04-18 06:07:13,AMZN,BUY,286,186.54,T019
2024-10-11 12:58:46,NVDA,BUY,345,816.76,T004
2024-01-18 09:20:47,AAPL,SELL,277,172.19,T019
2024-10-21 09:10:03,TSLA,SELL,124,211.41,T008
2024-08-13 04:51:12,AAPL,SELL,0,189.23,T002
2024-12-13 23:01:35,TSLA,SELL,97,242.17,T005
2024-05-18 00:07:46,NVDA,SELL,386,819.24,T013
2024-10-06 19:11:48,MSFT,SELL,20,381.19,T003
2024-11-05 04:19:00,NVDA,BUY,88,841.48,T006
2024-06-20 09:42:30,V,BUY,307,286.2,T002
2024-08-02 15:28:18,NVDA,BUY,423,708.96,T003
2024-03-16 08:59:35,NVDA,SELL,177,791.32,T020
2024-06-02 20:16:31,NFLX,BUY,179,658.3,T012
2024-07-21 21:58:40,META,SELL,434,525.8,T003
2024-04-09 22:52:44,V,SELL,296,286.65,T012
2024-01-03 13:36:22,NVDA,BUY,297,763.61,T003
2024-12-24 14:22:31,JPM,SELL,46,204.96,T014
2024-12-02 04:56:51,JPM,SELL,295,207.63,T014
2024-04-28 14:09:18,NFLX,SELL,70,615.15,T006
2024-01-26 14:59:33,GOOGL,SELL,199,142.48,T011
2024-11-13 10:05:24,JPM,SELL,0,198.52,T020
2024-06-15 12:13:44,JPM,BUY,377,196.39,T008
2024-09-09 07:36:09,MSFT,SELL,47,403.18,T017
2024-06-22 18:29:53,NVDA,SELL,86,877.54,T003
2024-06-26 11:35:25,GOOGL,SELL,84,147.11,T012
2024-05-02 17:07:06,NFLX,SELL,230,622.91,T018
2024-03-28 15:02:39,,SELL,453,172.59,T012
2024-01-29 17:47:25,GOOGL,SELL,398,131.57,T015
2024-02-27 07:38:20,,SELL,337,159.18,T014
2024-12-18 23:33:55,MSFT,BUY,426,393.64,T014
2024-06-23 16:55:41,TSLA,SELL,321,250.32,T006
2024-03-15 05:53:45,JPM,SELL,319,192.4,T016
2024-04-15 01:54:49,META,BUY,312,466.76,T006
2024-10-31 06:00:26,META,SELL,69,456.36,T017
2024-05-20 19:59:15,NFLX,BUY,249,608.04,T005
2024-09-04 10:01:54,MSFT,SELL,207,-410.72,T014
2024-11-24 21:53:00,AMZN,SELL,431,192.22,T014
2024-03-12 02:00:59,TSLA,SELL,8,195.02,T018
2024-09-07 14:37:08,GOOGL,BUY,26,159.82,T011
2024-04-12 20:33:02,META,BUY,249,514.63,T006
2024-09-12 23:17:12,MSFT,BUY,91,418.01,T016
2024-09-25 05:26:14,NVDA,SELL,294,941.41,T008
2024-11-03 00:40:03,AMZN,BUY,36,209.55,T018
2024-06-04 10:22:43,NFLX,buy,283,705.57,T011
2024-10-27 02:37:59,JPM,SELL,422,195.77,T019
2024-09-16 18:55:23,NVDA,SELL,445,788.4,T002
2024-08-29 15:41:16,JPM,SELL,477,182.74,T002
2024-03-20 10:46:22,V,BUY,122,276.73,T016
2024-07-02 04:02:28,NVDA,SELL,498,795.4,T018
2024-05-15 10:17:17,JPM,SELL,283,196.16,T018
2024-01-13 09:57:36,AAPL,BUY,24,193.01,T019
2024-03-19 10:04:03,NVDA,BUY,304,935.37,T008
2024-10-20 22:40:48,JPM,BUY,147,187.6,T012
2024-03-23 01:20:53,V,SELL,170,284.89,T008
2024-07-18 21:59:13,JPM,SELL,407,200.27,T006
2024-07-14 10:12:09,V,BUY,189,280.8,T006
2024-10-01 07:07:38,AAPL,SELL,472,-167.22,T011
2024-12-02 01:43:33,META,BUY,224,455.77,T001
2024-04-25 16:07:32,V,SELL,485,272.17,T004
2024-09-16 11:10:15,TSLA,BUY,27,179.07,T013
2024-06-18 19:33:10,NFLX,BUY,176,678.62,T016
2024-10-28 19:48:33,AMZN,BUY,443,196.81,T014
2024-02-28 10:22:55,AAPL,BUY,86,195.63,T009
2024-12-13 04:54:53,,SELL,421,494.64,T012
2024-05-21 12:40:09,JPM,BUY,219,184.61,T003
2024-07-30 04:05:01,META,BUY,71,475.58,T005
2024-12-30 12:37:50,MSFT,SELL,245,400.35,T007
2024-03-03 18:54:59,GOOGL,SELL,213,160.99,T016
2024-02-23 05:56:21,NFLX,SELL,39,614.34,T019
2024-04-04 21:15:12,,BUY,299,826.36,T012
2024-11-10 01:26:28,AMZN,SELL,365,180.1,T009
2024-11-15 15:02:04,MSFT,SELL,278,402.47,T012
2024-01-27 18:44:52,JPM,SELL,58,194.63,T012
2024-07-27 06:40:52,GOOGL,BUY,66,174.01,T016
2024-08-03 15:32:03,MSFT,SELL,288,417.06,T001
2024-04-12 11:34:35,GOOGL,SELL,110,141.78,T020
2024-04-14 15:04:52,AAPL,BUY,376,192.95,T003
2024-05-22 04:27:59,NFLX,SELL,38,-684.27,T013
2024-04-04 07:46:13,NFLX,BUY,26,711.13,T017
2024-03-06 05:23:28,GOOGL,BUY,265,160.47,T006
2024-05-30 17:08:11,NFLX,SELL,298,689.11,T018
2024-02-26 00:05:51,GOOGL,SELL,166,138.32,T008
2024-12-26 23:43:21,V,BUY,49,286.69,T002
2024-09-27 16:45:47,JPM,BUY,285,199.07,T006
2024-02-05 14:16:36,V,SELL,130,271.1,T011
2024-03-18 16:22:41,MSFT,SELL,376,424.56,T003
2024-03-08 06:07:38,AMZN,SELL,0,192.88,T005
2024-12-24 18:37:59,JPM,BUY,92,190.92,T002
2024-01-21 12:55:30,META,SELL,472,505.24,T009
2024-06-17 13:38:11,META,BUY,6,527.26,T004
2024-10-22 11:53:12,TSLA,BUY,90,232.46,T020
2024-04-04 01:10:58,NVDA,BUY,281,847.63,T006
2024-10-03 04:51:45,NFLX,SELL,245,600.56,T014
2024-08-26 19:46:24,NVDA,BUY,442,894.79,T005
2024-12-13 14:18:00,META,SELL,69,481.4,T015
2024-06-11 18:09:02,V,SELL,242,291.16,T008
2024-11-09 21:06:41,NVDA,BUY,218,787.63,T005
2024-05-04 08:59:45,V,SELL,447,281.4,T018
2024-06-05 20:06:08,MSFT,SELL,140,385.69,T013
2024-12-10 01:54:22,MSFT,SELL,125,416.17,T016
,V,BUY,51,292.36,T014
2024-07-08 20:50:37,TSLA,SELL,287,268.85,T010
2024-04-20 23:52:50,META,BUY,121,458.78,T014
2024-08-25 08:29:23,AAPL,SELL,18,165.71,T005
2024-06-08 01:56:59,GOOGL,SELL,290,146.79,T008
2024-03-10 15:58:10,NVDA,BUY,429,920.56,T013
2024-07-05 04:55:20,NFLX,BUY,450,614.44,T018
2024-12-20 09:56:22,META,BUY,109,474.26,T007
2024-09-28 19:59:31,NFLX,SELL,254,629.17,T013
2024-10-21 21:54:01,V,BUY,441,284.81,T004
2024-08-25 02:28:06,TSLA,BUY,383,192.6,T013
2024-08-08 03:45:16,MSFT,BUY,313,383.42,T006
2024-09-24 14:45:38,AAPL,SELL,410,168.33,T012
2024-12-01 08:55:54,NFLX,BUY,45,702.98,T004
2024-07-17 10:13:21,NFLX,BUY,159,608.43,T015
2024-09-21 09:25:32,AMZN,SELL,300,188.67,T004
2024-10-14 10:25:17,V,SELL,456,284.62,T003
2024-11-22 00:53:00,NFLX,SELL,76,606.05,T003
2024-06-13 10:33:27,GOOGL,SELL,33,132.15,T004
2024-12-10 19:09:57,JPM,SELL,469,180.75,T020
2024-11-14 20:05:20,META,SELL,160,451.62,T009
2024-10-31 04:34:40,GOOGL,SELL,181,174.86,T013
2024-09-22 19:08:08,MSFT,SELL,20,410.91,T013
2024-09-20 17:51:31,GOOGL,BUY,381,157.72,T018
2024-07-16 04:57:43,JPM,BUY,494,199.75,T016
2024-01-08 02:44:43,AMZN,SELL,112,173.61,T011
2024-10-22 02:26:11,NFLX,BUY,241,606.03,T017
2024-07-26 00:00:31,AAPL,SELL,171,169.9,T016
2024-10-15 06:33:26,NFLX,BUY,468,634.83,T006
2024-01-31 12:34:23,NVDA,BUY,174,740.23,T020
2024-05-16 22:36:02,MSFT,BUY,75,382.75,T002
2024-10-02 02:06:43,NVDA,BUY,106,797.21,T009
2024-09-19 04:05:41,V,SELL,487,276.21,T011
2024-04-11 11:34:34,V,SELL,11,297.96,T014
,NVDA,BUY,391,825.46,T005
2024-09-26 07:31:56,V,BUY,366,292.66,T010
2024-04-10 13:28:40,TSLA,SELL,237,258.25,T008
2024-05-17 23:04:48,TSLA,BUY,296,236.05,T017
2024-08-27 21:23:29,NVDA,BUY,231,707.3,T019
2024-09-22 07:24:58,NVDA,BUY,177,815.77,T001
2024-05-07 12:33:31,NVDA,BUY,411,705.21,T020
2024-05-04 21:30:55,MSFT,SELL,468,391.83,T019
2024-09-10 09:11:15,JPM,BUY,58,204.0,T005
2024-01-20 11:29:20,NFLX,BUY,351,671.33,T009
2024-01-30 03:05:16,  TSLA  ,BUY,85,260.93,T010
2024-07-07 09:21:48,AAPL,BUY,322,185.83,T015
2024-11-12 09:15:35,AMZN,SELL,48,179.32,T019
2024-11-19 05:59:50,GOOGL,SELL,332,139.25,T003
2024-11-10 18:29:46,V,sell,371,283.87,T001
2024-03-03 09:48:48,NFLX,BUY,52,733.46,T011
2024-03-28 23:04:17,NVDA,SELL,181,943.17,T012
2024-02-14 23:21:42,  GOOGL  ,BUY,425,171.28,T018
2024-10-08 02:46:09,NVDA,BUY,247,902.79,T016
2024-12-13 03:37:22,GOOGL,BUY,5,168.31,T005
2024-01-21 19:08:32,AAPL,SELL,421,166.89,T004
2024-05-04 16:46:45,NFLX,BUY,286,737.57,T018
2024-11-07 21:24:07,GOOGL,BUY,188,155.98,T011
2024-05-18 16:42:44,MSFT,BUY,0,403.83,T019
2024-05-24 03:25:02,META,BUY,391,517.63,T009
2024-05-28 13:56:10,NFLX,SELL,15,691.55,T016
2024-06-11 17:32:15,JPM,SELL,289,183.96,T002
2024-06-22 14:34:46,AMZN,BUY,48,206.1,T011
2024-09-06 09:12:37,NFLX,SELL,56,657.15,T008
2024-10-26 06:04:33,TSLA,SELL,317,241.62,T001
2024-11-09 20:48:01,NVDA,SELL,47,941.82,T013
2024-07-23 23:41:58,NFLX,SELL,76,672.07,T008
,NVDA,BUY,188,713.8,T018
2024-11-22 15:20:28,TSLA,SELL,444,249.87,T005
2024-01-11 23:46:26,V,SELL,264,291.72,T017
2024-02-05 02:30:50,AAPL,SELL,450,170.86,T008
2024-07-28 19:32:06,V,BUY,85,276.06,T011
2024-12-25 21:28:17,NVDA,SELL,354,871.52,T004
2024-03-03 04:29:23,MSFT,BUY,210,407.6,T015
2024-02-12 18:55:39,META,BUY,219,482.71,T019
2024-09-16 05:03:58,GOOGL,SELL,48,142.77,T008
2024-02-21 06:06:17,MSFT,BUY,199,416.52,T020
2024-05-28 21:51:47,AMZN,BUY,256,183.19,T018
2024-03-28 03:57:50,TSLA,BUY,491,210.43,T005
2024-08-19 06:20:25,AAPL,BUY,0,196.28,T014
2024-12-15 13:42:27,JPM,BUY,247,200.45,T004
2024-01-30 14:04:57,AAPL,SELL,476,188.04,T017
2024-09-04 11:39:21,TSLA,BUY,347,177.43,T008
2024-08-07 05:20:37,MSFT,SELL,340,405.93,T016
2024-07-04 03:40:32,TSLA,BUY,294,176.76,T002
2024-03-21 04:12:53,GOOGL,BUY,319,170.43,T009
2024-11-19 18:00:38,TSLA,SELL,141,172.41,T001
2024-08-23 13:08:26,NVDA,BUY,448,868.42,T003
2024-01-21 12:58:00,V,BUY,150,292.95,T015
2024-06-08 12:36:10,AMZN,SELL,389,206.54,T017
2024-06-30 11:58:57,NVDA,BUY,445,853.42,T006
2024-09-16 16:45:16,META,SELL,192,484.14,T005
2024-09-06 04:20:02,  JPM  ,SELL,376,180.02,T006
2024-09-07 11:59:35,GOOGL,BUY,388,154.07,T019
2024-08-03 06:17:25,JPM,SELL,32,192.36,T003
2024-08-17 09:04:23,AAPL,BUY,386,198.46,T013
2024-04-08 11:41:55,NFLX,BUY,329,620.76,T016
2024-08-23 11:50:40,AAPL,BUY,476,171.94,T011
2024-04-28 12:27:15,GOOGL,BUY,408,161.37,T019
2024-10-15 05:12:37,AMZN,BUY,243,175.83,T001
2024-02-04 21:05:11,MSFT,BUY,159,410.6,T013
2024-12-12 17:18:47,GOOGL,BUY,53,145.0,T017
2024-12-25 22:57:32,JPM,BUY,227,187.49,T018
2024-02-04 21:03:41,AMZN,SELL,60,172.32,T015
2024-05-28 02:33:42,AMZN,SELL,371,170.85,T005
2024-08-23 04:44:08,  MSFT  ,BUY,339,387.87,T008
2024-08-06 19:40:13,V,SELL,491,,T015
2024-01-22 08:21:56,JPM,SELL,482,190.22,T016
2024-10-09 22:39:20,V,SELL,285,278.98,T018
2024-02-13 12:08:42,MSFT,BUY,277,412.27,T014
2024-04-16 03:54:19,JPM,BUY,68,190.8,T003
2024-09-03 04:25:39,AMZN,BUY,155,197.81,T014
,GOOGL,SELL,263,160.2,T006
2024-08-25 05:27:24,META,BUY,399,463.42,T006
2024-07-03 17:31:21,GOOGL,BUY,147,174.38,T014
2024-05-26 02:49:13,GOOGL,BUY,285,163.51,T002
2024-03-11 23:15:14,MSFT,BUY,377,402.31,T016
2024-09-15 15:06:00,AAPL,SELL,288,180.46,T020
2024-01-05 20:43:56,NVDA,BUY,298,897.29,T016
2024-10-27 17:33:37,JPM,BUY,3,183.02,T018
2024-02-08 22:38:12,NFLX,SELL,192,617.82,T011
2024-04-26 05:12:22,META,BUY,99,482.19,T014
2024-05-08 07:55:25,META,SELL,390,466.93,T013
,JPM,SELL,87,185.05,T005
2024-02-22 08:25:35,AMZN,BUY,376,199.09,T001
2024-06-04 06:45:57,AMZN,BUY,347,208.74,T010
2024-08-26 20:53:18,NVDA,SELL,447,825.45,T002
2024-10-06 03:36:33,TSLA,SELL,373,199.61,T001
2024-05-26 08:57:53,TSLA,BUY,262,182.86,T013
2024-02-14 02:05:16,TSLA,BUY,68,257.84,T001
2024-03-29 03:04:01,GOOGL,SELL,216,140.0,T011
2024-12-04 23:57:58,NFLX,BUY,389,641.73,T006
2024-06-14 09:45:04,GOOGL,BUY,245,174.47,T003
2024-11-29 20:07:09,NFLX,SELL,23,657.45,T011
2024-12-21 04:30:37,NFLX,SELL,209,723.24,T013
2024-03-27 10:46:12,NFLX,BUY,318,720.29,T009
2024-10-30 13:08:39,GOOGL,SELL,263,151.43,T019
2024-05-06 18:49:16,AMZN,SELL,173,189.79,T018
2024-01-28 02:25:21,,BUY,468,482.09,T019
2024-02-07 12:34:16,MSFT,BUY,472,415.58,T008
2024-07-01 08:13:45,NVDA,SELL,32,782.72,T007
2024-12-26 10:20:46,AAPL,SELL,401,167.17,T014
2024-07-15 08:51:38,NFLX,BUY,0,655.92,T008
2024-08-12 15:04:50,NVDA,SELL,217,849.11,T006
2024-10-21 14:04:48,NVDA,BUY,177,768.29,T014
2024-11-02 05:42:29,MSFT,BUY,399,385.61,T007
2024-04-13 06:48:39,AMZN,SELL,271,188.3,T011
2024-12-31 03:57:27,TSLA,SELL,368,271.04,T012
2024-05-07 18:47:06,NVDA,SELL,314,845.25,T009
2024-08-15 17:38:53,META,SELL,346,494.98,T018
2024-03-27 18:47:49,JPM,BUY,383,184.69,T013
2024-11-28 13:50:16,MSFT,BUY,58,417.89,T002
2024-12-15 06:02:13,AMZN,SELL,468,175.75,T012
2024-11-09 16:20:49,NVDA,SELL,26,754.71,T018
2024-03-20 17:32:51,JPM,SELL,100,193.17,T002
2024-11-20 13:01:34,JPM,BUY,240,207.85,T002
2024-09-09 19:31:04,AMZN,BUY,347,204.28,T007
2024-07-01 01:58:28,AAPL,SELL,347,195.96,T018
2024-02-19 22:57:23,MSFT,BUY,339,422.71,T009
2024-01-15 09:50:18,AMZN,BUY,236,199.5,T004
2024-10-17 00:04:04,META,SELL,301,503.64,T005
2024-11-08 22:14:54,AMZN,BUY,196,-195.23,T012
2024-03-24 18:36:01,META,SELL,409,464.55,T009
2024-08-04 23:07:30,AAPL,BUY,64,182.14,T002
2024-06-26 11:35:25,GOOGL,SELL,84,147.11,T012
2024-08-20 02:23:15,AMZN,SELL,91,184.9,T016
2024-01-29 12:09:57,GOOGL,BUY,163,142.83,T016
2024-10-13 21:46:54,V,BUY,286,286.14,T013
2024-01-03 05:35:22,AAPL,SELL,136,166.59,T015
2024-04-27 07:10:36,NFLX,SELL,472,725.7,T003
2024-05-12 15:17:59,AMZN,SELL,470,183.22,T016
2024-06-01 00:03:13,AAPL,BUY,372,171.67,T018
2024-11-25 23:45:29,TSLA,BUY,48,269.59,T014
2024-05-20 18:51:40,V,SELL,350,298.05,T010
2024-10-25 20:23:15,NFLX,SELL,282,711.38,T017
2024-10-17 05:30:24,MSFT,SELL,397,395.02,T011
2024-08-17 22:09:33,NFLX,BUY,4,683.09,T003
2024-11-20 11:35:46,TSLA,SELL,0,252.72,T003
2024-07-07 12:38:50,TSLA,SELL,383,270.55,T011
2024-10-31 10:30:28,V,SELL,182,275.24,T011
2024-10-21 08:22:19,GOOGL,SELL,469,163.61,T008
2024-01-31 02:54:18,NVDA,SELL,307,897.27,T016
2024-11-05 00:12:53,MSFT,SELL,306,411.37,T003
2024-10-16 12:58:33,V,BUY,187,290.61,T014
2024-08-08 10:04:38,JPM,BUY,239,200.08,T009
2024-01-12 15:14:19,JPM,SELL,269,196.45,T003
2024-06-12 03:38:04,V,BUY,199,282.38,T008
2024-12-24 23:42:23,GOOGL,SELL,320,172.7,T011
2024-03-31 22:16:13,TSLA,BUY,370,203.73,T007
2024-03-16 02:38:38,AAPL,BUY,486,175.93,T015
2024-04-17 06:49:17,JPM,BUY,81,200.13,T009
,META,BUY,357,492.16,T007
2024-06-21 08:19:17,NVDA,BUY,108,759.49,T019
2024-12-19 02:33:54,META,BUY,83,466.94,T006
2024-04-14 04:10:50,AMZN,BUY,0,195.02,T008
2024-09-22 17:12:17,NFLX,SELL,387,641.33,T007
2024-08-15 05:59:27,AMZN,SELL,243,182.25,T018
2024-08-02 12:41:14,V,SELL,319,292.51,T005
2024-11-19 05:36:43,META,SELL,363,500.85,T005
2024-08-26 15:03:04,NVDA,BUY,97,726.74,T004
2024-03-10 08:56:32,NFLX,SELL,260,600.7,T004
2024-02-23 14:52:00,MSFT,SELL,403,401.08,T016
2024-04-16 05:52:09,GOOGL,BUY,215,159.81,T004
2024-11-12 12:22:44,JPM,SELL,198,201.16,T005
2024-08-24 23:59:00,JPM,BUY,161,186.12,T011
2024-05-06 11:39:32,AMZN,BUY,390,175.85,T013
2024-06-03 19:09:16,NVDA,SELL,16,905.42,T013
2024-09-17 21:43:13,GOOGL,BUY,392,172.53,T001
2024-01-08 18:31:46,JPM,BUY,174,209.0,T002
2024-06-03 10:36:27,AAPL,BUY,157,182.91,T007
2024-08-26 07:46:12,GOOGL,BUY,126,153.55,T016
2024-10-16 17:48:07,META,BUY,267,481.53,T004
2024-05-01 05:18:20,JPM,SELL,12,194.96,T003
2024-08-01 07:07:54,NFLX,BUY,350,629.97,T018
2024-09-29 08:00:08,  META  ,SELL,118,519.99,T016
2024-05-04 22:39:41,NFLX,SELL,208,659.14,T013
2024-06-16 18:16:20,AAPL,SELL,36,173.89,T017
2024-10-24 02:56:13,META,SELL,119,453.23,T003
2024-05-13 16:03:16,  AMZN  ,SELL,497,203.55,T011
2024-07-28 03:47:19,AAPL,BUY,96,166.09,T004
2024-01-12 08:50:24,TSLA,SELL,295,181.89,T013
2024-03-05 19:16:55,NVDA,SELL,425,798.69,T013
2024-03-06 10:19:32,META,SELL,10,510.01,T008
2024-01-28 14:56:57,GOOGL,BUY,135,130.75,T007
2024-06-09 12:42:17,AMZN,SELL,83,184.32,T002
2024-01-02 15:48:00,MSFT,SELL,104,402.06,T005
2024-12-08 02:41:25,TSLA,SELL,233,246.42,T016
2024-09-22 18:03:46,V,SELL,272,273.59,T010
2024-12-24 05:09:27,META,SELL,31,507.36,T001
2024-08-05 01:38:39,TSLA,SELL,439,258.45,T013
2024-08-11 12:12:21,GOOGL,SELL,295,140.67,T010
2024-01-27 21:42:10,META,BUY,141,498.66,T020
2024-02-23 09:59:01,NFLX,SELL,61,612.71,T008
2024-06-08 23:34:48,GOOGL,SELL,165,151.15,T004
2024-06-07 23:46:17,MSFT,BUY,307,395.4,T004
2024-10-13 16:47:08,NVDA,BUY,250,834.56,T008
2024-02-07 14:05:36,V,SELL,338,292.57,T005
,JPM,SELL,153,187.35,T015
2024-02-20 20:27:39,V,BUY,428,281.79,T001
2024-07-17 03:28:19,NFLX,SELL,279,660.12,T002
2024-11-06 14:40:59,META,BUY,198,480.51,T009
2024-03-17 09:30:13,V,BUY,292,281.56,T006
2024-08-10 22:11:38,AMZN,SELL,237,184.71,T010
2024-08-26 09:33:08,META,SELL,85,518.88,T020
2024-06-04 14:13:59,,BUY,49,139.48,T003
2024-05-07 08:02:02,,BUY,118,276.59,T002
2024-11-24 23:55:16,AAPL,BUY,29,173.21,T009
2024-05-23 12:17:00,META,BUY,0,511.11,T002
2024-09-10 15:55:03,NFLX,SELL,95,670.31,T013
2024-06-18 02:02:09,META,SELL,172,526.49,T009
2024-10-05 12:13:12,TSLA,SELL,121,218.39,T009
2024-04-14 12:25:22,AAPL,BUY,370,183.88,T002
2024-10-27 10:06:51,NVDA,BUY,388,840.79,T011
2024-10-22 07:49:55,AAPL,BUY,10,195.68,T001
2024-09-14 11:45:39,JPM,SELL,356,189.85,T019
2024-08-15 17:01:33,MSFT,BUY,470,396.67,T012
2024-01-29 22:33:34,META,SELL,273,494.49,T015
2024-05-09 21:15:15,NFLX,SELL,66,673.08,T008
2024-12-07 19:01:24,MSFT,BUY,151,422.03,T004
2024-09-08 22:51:13,,SELL,0,140.62,T013
2024-07-03 05:49:51,V,BUY,63,271.95,T009
2024-08-18 08:43:37,MSFT,SELL,180,417.62,T014
2024-07-17 13:57:29,META,SELL,421,524.74,T001
2024-05-14 13:10:32,,SELL,232,180.94,T005
2024-09-29 15:31:24,NFLX,BUY,315,,T006
2024-01-05 06:45:09,MSFT,SELL,434,401.24,T008
2024-10-10 09:36:11,GOOGL,SELL,178,154.73,T009
2024-05-29 23:04:16,GOOGL,BUY,255,157.43,T019
2024-11-29 10:40:03,NVDA,BUY,383,883.95,T008
2024-07-01 17:50:29,MSFT,BUY,328,392.67,T015
2024-10-12 19:35:16,AAPL,BUY,47,183.18,T010
2024-04-15 10:24:20,GOOGL,SELL,278,155.77,T002
2024-10-03 15:51:27,AMZN,SELL,1,180.19,T017
2024-11-22 00:36:53,NVDA,SELL,167,784.34,T004
2024-11-28 10:39:15,NFLX,SELL,404,619.59,T011
2024-03-26 03:32:52,GOOGL,BUY,281,130.86,T020
2024-03-26 23:26:00,AAPL,BUY,121,194.55,T014
2024-11-07 18:21:10,GOOGL,BUY,33,152.37,T007
2024-10-21 14:17:07,V,HOLD,102,298.17,T020
2024-09-20 20:31:31,GOOGL,SELL,315,171.41,T001
2024-05-14 13:04:29,V,BUY,496,295.86,T005
2024-04-21 21:03:57,AAPL,BUY,266,189.05,T005
2024-09-26 06:08:55,AAPL,SELL,471,190.86,T018
2024-02-22 20:05:04,AMZN,SELL,452,190.24,T003
2024-11-09 17:56:24,AAPL,BUY,157,173.73,T015
2024-04-03 03:05:16,META,SELL,416,500.02,T002
2024-01-07 03:49:18,JPM,SELL,241,183.08,T016
2024-07-09 18:04:58,MSFT,SELL,324,418.95,T006
2024-11-01 16:41:52,AAPL,SELL,252,185.36,T008
2024-07-14 04:55:36,AAPL,SELL,0,189.43,T018
2024-07-31 21:11:21,AMZN,BUY,332,187.01,T005
2024-03-21 11:09:52,AMZN,SELL,0,198.7,T016
2024-05-30 15:40:40,NFLX,SELL,315,605.66,T017
2024-02-07 14:16:21,AAPL,BUY,431,182.09,T004
2024-09-01 23:35:23,NFLX,SELL,78,648.48,T015
2024-06-05 12:10:57,NVDA,SELL,113,924.46,T005
2024-05-15 22:24:10,AAPL,BUY,487,169.32,T011
2024-07-24 09:19:04,AAPL,BUY,351,176.45,T015
2024-09-29 09:10:30,,BUY,79,396.34,T002
2024-05-28 20:30:22,NFLX,SELL,420,701.49,T012
2024-03-17 22:36:22,AMZN,SELL,477,194.25,T013
2024-06-26 23:05:02,NVDA,BUY,21,817.42,T011
2024-04-14 01:50:40,META,BUY,27,454.35,T006
2024-03-08 17:29:08,JPM,SELL,394,193.84,T012
2024-02-27 01:06:23,TSLA,BUY,421,255.31,T017
2024-01-31 00:31:16,AMZN,BUY,151,176.51,T001
2024-10-23 12:04:06,JPM,SELL,349,202.63,T019
2024-10-20 06:21:44,GOOGL,SELL,362,168.91,T011
2024-12-02 12:34:35,AAPL,BUY,126,161.76,T002
2024-11-03 21:16:11,AAPL,SELL,28,171.36,T015
2024-09-15 15:55:29,NFLX,BUY,122,609.34,T010
2024-02-13 23:05:19,META,SELL,299,476.5,T010
2024-07-19 02:34:37,NVDA,BUY,194,881.72,T018
2024-01-15 20:27:22,JPM,BUY,332,206.5,T010
2024-11-12 06:26:24,MSFT,BUY,452,428.81,T014
2024-06-20 13:30:09,META,SELL,164,488.09,T003
2024-06-19 05:31:03,MSFT,BUY,148,406.52,T015
2024-04-09 00:10:08,AAPL,BUY,318,160.52,T015
2024-07-23 00:31:55,NVDA,SELL,316,744.03,T018
2024-07-25 07:46:34,V,SELL,494,,T007
2024-10-26 09:42:57,TSLA,BUY,392,273.99,T009
2024-06-03 17:20:36,JPM,BUY,258,188.97,T019
2024-12-28 00:33:05,GOOGL,BUY,313,152.13,T013
2024-06-27 05:30:27,META,BUY,267,474.95,T016
2024-10-23 16:39:33,NVDA,BUY,228,944.58,T006
2024-12-02 20:02:57,V,BUY,72,276.52,T017
2024-06-04 08:43:07,AAPL,SELL,121,176.6,T013
2024-05-30 14:09:53,MSFT,BUY,154,407.72,T013
2024-04-13 23:25:54,META,SELL,336,520.23,T016
2024-08-20 22:04:02,META,SELL,285,472.37,T001
2024-04-27 19:23:36,NVDA,SELL,401,768.99,T003
2024-09-01 03:46:11,TSLA,SELL,103,260.63,T004
2024-11-13 10:50:03,MSFT,SELL,0,383.0,T004
2024-12-08 06:52:52,JPM,BUY,450,193.71,T008
2024-05-10 12:47:53,NFLX,BUY,23,710.28,T012
2024-05-24 14:23:00,JPM,SELL,40,181.13,T003
2024-05-28 13:12:23,NFLX,SELL,254,715.7,T002
2024-01-26 20:38:01,AMZN,SELL,256,189.57,T018
2024-06-20 08:56:14,TSLA,SELL,203,254.18,T001
2024-12-08 09:08:33,AMZN,BUY,44,172.32,T016
2024-06-19 11:17:26,NVDA,SELL,279,896.08,T008
2024-08-29 15:25:04,NVDA,SELL,409,721.42,T008
2024-02-02 05:36:26,JPM,BUY,126,192.3,T018
2024-03-06 00:31:50,MSFT,SELL,488,415.07,T012
2024-10-04 10:26:25,TSLA,BUY,12,,T011
2024-07-20 13:13:23,META,SELL,418,524.67,T018
2024-05-03 08:30:08,MSFT,SELL,62,402.48,T018
2024-03-20 23:31:30,MSFT,SELL,424,385.43,T005
2024-11-12 13:12:23,JPM,BUY,33,198.95,T015
2024-03-05 00:25:26,JPM,SELL,12,186.32,T008
2024-12-11 22:32:30,JPM,BUY,257,203.78,T005
2024-01-30 01:31:54,NFLX,SELL,314,636.72,T011
2024-11-14 17:48:45,META,SELL,214,477.83,T004
2024-09-28 07:50:46,TSLA,SELL,373,188.43,T019
2024-02-24 20:01:16,META,sell,147,513.31,T016
2024-09-09 05:42:17,TSLA,BUY,465,205.33,T003
2024-07-18 18:32:48,,SELL,86,411.16,T011
2024-05-15 14:24:18,MSFT,SELL,328,383.69,T014
2024-02-19 09:25:49,,SELL,189,170.58,T009
2024-06-06 00:21:50,GOOGL,SELL,38,167.0,T019
